"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","TAVG","TMAX","TMIN","WT01","WT02","WT03","WT04","WT05","WT06","WT08","WT09","WT11"
"USC00263960","INCLINE VILLAGE, NV US","39.2472","-119.9419","1937.3","2021-08-05",,,"28.9","12.2",,,,,,,,,
"USC00263960","INCLINE VILLAGE, NV US","39.2472","-119.9419","1937.3","2021-08-06",,,"23.9","8.3",,,,,,,,,
"USC00263960","INCLINE VILLAGE, NV US","39.2472","-119.9419","1937.3","2021-08-08",,,"26.7","10.0",,,,,,,,,
"USC00263960","INCLINE VILLAGE, NV US","39.2472","-119.9419","1937.3","2021-08-09",,,"24.4","9.4",,,,,,,,,
"USC00263960","INCLINE VILLAGE, NV US","39.2472","-119.9419","1937.3","2021-08-10",,,"26.1","11.1",,,,,,,,,
"USC00263960","INCLINE VILLAGE, NV US","39.2472","-119.9419","1937.3","2021-08-11",,,"28.9","11.7",,,,,,,,,
"USC00263960","INCLINE VILLAGE, NV US","39.2472","-119.9419","1937.3","2021-08-12",,,"28.3","13.3",,,,,,,,,
"USC00263960","INCLINE VILLAGE, NV US","39.2472","-119.9419","1937.3","2021-08-13",,,"28.9","13.3",,,,,,,,,
"USC00263960","INCLINE VILLAGE, NV US","39.2472","-119.9419","1937.3","2021-08-14",,,"28.9","13.3",,,,,,,,,
"USC00263960","INCLINE VILLAGE, NV US","39.2472","-119.9419","1937.3","2021-08-15",,,"30.6","13.9",,,,,,,,,
"USC00263960","INCLINE VILLAGE, NV US","39.2472","-119.9419","1937.3","2021-08-16",,,"29.4","14.4",,,,,,,,,
"USC00263960","INCLINE VILLAGE, NV US","39.2472","-119.9419","1937.3","2021-08-17",,,"28.9","13.9",,,,,,,,,
"USC00263960","INCLINE VILLAGE, NV US","39.2472","-119.9419","1937.3","2021-08-18",,,"23.9","8.9",,,,,,,,,
"USC00263960","INCLINE VILLAGE, NV US","39.2472","-119.9419","1937.3","2021-08-19",,,"17.2","7.2",,,,,,,,,
"USC00263960","INCLINE VILLAGE, NV US","39.2472","-119.9419","1937.3","2021-08-20",,,"19.4","7.8",,,,,,,,,
"USC00263960","INCLINE VILLAGE, NV US","39.2472","-119.9419","1937.3","2021-08-21",,,"22.8","11.1",,,,,,,,,
"USC00263960","INCLINE VILLAGE, NV US","39.2472","-119.9419","1937.3","2021-08-22",,,"20.6","6.1",,,,,,,,,
"USC00263960","INCLINE VILLAGE, NV US","39.2472","-119.9419","1937.3","2021-08-23",,,"21.1","6.1",,,,,,,,,
"USC00263960","INCLINE VILLAGE, NV US","39.2472","-119.9419","1937.3","2021-08-26",,,"21.1","6.7",,,,,,,,,
"USC00263960","INCLINE VILLAGE, NV US","39.2472","-119.9419","1937.3","2021-08-27",,,"22.8","7.2",,,,,,,,,
"USC00263960","INCLINE VILLAGE, NV US","39.2472","-119.9419","1937.3","2021-08-29",,,"22.8","15.6",,,,,,,,,
"USC00263960","INCLINE VILLAGE, NV US","39.2472","-119.9419","1937.3","2021-08-30",,,"25.6","11.1",,,,,,,,,
"USC00263960","INCLINE VILLAGE, NV US","39.2472","-119.9419","1937.3","2021-09-03",,,"22.8","7.2",,,,,,,,,
"USC00263960","INCLINE VILLAGE, NV US","39.2472","-119.9419","1937.3","2021-09-08",,,"28.9","10.0",,,,,,,,,
"USC00263960","INCLINE VILLAGE, NV US","39.2472","-119.9419","1937.3","2021-09-09",,,"27.8","12.8",,,,,,,,,
"USC00263960","INCLINE VILLAGE, NV US","39.2472","-119.9419","1937.3","2021-09-10",,,"28.3","11.1",,,,,,,,,
"USC00263960","INCLINE VILLAGE, NV US","39.2472","-119.9419","1937.3","2021-09-11",,,"20.6","10.0",,,,,,,,,
"USC00263960","INCLINE VILLAGE, NV US","39.2472","-119.9419","1937.3","2021-09-12",,,"22.8","9.4",,,,,,,,,
"USC00263960","INCLINE VILLAGE, NV US","39.2472","-119.9419","1937.3","2021-09-13",,,"23.3","6.1",,,,,,,,,
"USC00263960","INCLINE VILLAGE, NV US","39.2472","-119.9419","1937.3","2021-09-14",,,"24.4","10.0",,,,,,,,,
"USC00263960","INCLINE VILLAGE, NV US","39.2472","-119.9419","1937.3","2021-09-15",,,"25.0","9.4",,,,,,,,,
"USC00263960","INCLINE VILLAGE, NV US","39.2472","-119.9419","1937.3","2021-09-16",,,"23.3","6.7",,,,,,,,,
"USC00263960","INCLINE VILLAGE, NV US","39.2472","-119.9419","1937.3","2021-09-17",,,"25.6","7.8",,,,,,,,,
"USC00263960","INCLINE VILLAGE, NV US","39.2472","-119.9419","1937.3","2021-09-18",,,"22.2","15.6",,,,,,,,,
"USC00263960","INCLINE VILLAGE, NV US","39.2472","-119.9419","1937.3","2021-09-19",,,"18.9","9.4",,,,,,,,,
"USC00263960","INCLINE VILLAGE, NV US","39.2472","-119.9419","1937.3","2021-09-20",,,"16.1","6.7",,,,,,,,,
"USC00263960","INCLINE VILLAGE, NV US","39.2472","-119.9419","1937.3","2021-09-21",,,"17.8","5.6",,,,,,,,,
"USC00263960","INCLINE VILLAGE, NV US","39.2472","-119.9419","1937.3","2021-09-22",,,"22.2","6.7",,,,,,,,,
"USC00263960","INCLINE VILLAGE, NV US","39.2472","-119.9419","1937.3","2021-09-23",,,"22.8","6.7",,,,,,,,,
"USC00263960","INCLINE VILLAGE, NV US","39.2472","-119.9419","1937.3","2021-09-24",,,"21.1","8.3",,,,,,,,,
"USC00263960","INCLINE VILLAGE, NV US","39.2472","-119.9419","1937.3","2021-09-25",,,"24.4","7.8",,,,,,,,,
"USC00263960","INCLINE VILLAGE, NV US","39.2472","-119.9419","1937.3","2021-09-26",,,"22.8","6.1",,,,,,,,,
"USC00263960","INCLINE VILLAGE, NV US","39.2472","-119.9419","1937.3","2021-09-28",,,"18.9","4.4",,,,,,,,,
"USC00263960","INCLINE VILLAGE, NV US","39.2472","-119.9419","1937.3","2021-09-29",,,"12.8","3.9",,,,,,,,,
"USC00263960","INCLINE VILLAGE, NV US","39.2472","-119.9419","1937.3","2021-09-30",,,"13.3","5.6",,,,,,,,,
"USC00263960","INCLINE VILLAGE, NV US","39.2472","-119.9419","1937.3","2021-10-01",,,"17.8","3.3",,,,,,,,,
"USC00263960","INCLINE VILLAGE, NV US","39.2472","-119.9419","1937.3","2021-10-02",,,"19.4","4.4",,,,,,,,,
"USC00263960","INCLINE VILLAGE, NV US","39.2472","-119.9419","1937.3","2021-10-03",,,"20.6","5.0",,,,,,,,,
"USC00263960","INCLINE VILLAGE, NV US","39.2472","-119.9419","1937.3","2021-10-04",,,"21.1","5.0",,,,,,,,,
"USC00263960","INCLINE VILLAGE, NV US","39.2472","-119.9419","1937.3","2021-10-05",,,"20.0","5.6",,,,,,,,,
"USC00263960","INCLINE VILLAGE, NV US","39.2472","-119.9419","1937.3","2021-10-06",,,"17.8","7.2",,,,,,,,,
"USC00263960","INCLINE VILLAGE, NV US","39.2472","-119.9419","1937.3","2021-10-07",,,"14.4","7.2",,,,,,,,,
"USC00263960","INCLINE VILLAGE, NV US","39.2472","-119.9419","1937.3","2021-10-08",,,"13.9","3.3",,,,,,,,,
"USS0019K04S","MARLETTE LAKE, NV US","39.16","-119.9","2401.8","2021-01-01",,"-1.0","7.6","-8.1",,,,,,,,,
"USS0019K04S","MARLETTE LAKE, NV US","39.16","-119.9","2401.8","2021-01-02",,"0.5","2.4","-1.0",,,,,,,,,
"USS0019K04S","MARLETTE LAKE, NV US","39.16","-119.9","2401.8","2021-01-03",,"-0.2","2.4","-2.3",,,,,,,,,
"USS0019K04S","MARLETTE LAKE, NV US","39.16","-119.9","2401.8","2021-01-04",,"-0.1","2.9","-4.3",,,,,,,,,
"USS0019K04S","MARLETTE LAKE, NV US","39.16","-119.9","2401.8","2021-01-05",,"-4.0","4.0","-10.4",,,,,,,,,
"USS0019K04S","MARLETTE LAKE, NV US","39.16","-119.9","2401.8","2021-01-06",,"-0.6","4.8","-7.4",,,,,,,,,
"USS0019K04S","MARLETTE LAKE, NV US","39.16","-119.9","2401.8","2021-01-07",,"-2.2","5.6","-10.0",,,,,,,,,
"USS0019K04S","MARLETTE LAKE, NV US","39.16","-119.9","2401.8","2021-01-08",,"-1.3","2.1","-9.9",,,,,,,,,
"USS0019K04S","MARLETTE LAKE, NV US","39.16","-119.9","2401.8","2021-01-09",,"-4.3","5.0","-11.6",,,,,,,,,
"USS0019K04S","MARLETTE LAKE, NV US","39.16","-119.9","2401.8","2021-01-10",,"-0.1","4.7","-5.1",,,,,,,,,
"USS0019K04S","MARLETTE LAKE, NV US","39.16","-119.9","2401.8","2021-01-11",,"-0.6","9.1","-6.2",,,,,,,,,
"USS0019K04S","MARLETTE LAKE, NV US","39.16","-119.9","2401.8","2021-01-12",,"3.5","6.7","2.2",,,,,,,,,
"USS0019K04S","MARLETTE LAKE, NV US","39.16","-119.9","2401.8","2021-01-13",,"3.0","5.3","-2.5",,,,,,,,,
"USS0019K04S","MARLETTE LAKE, NV US","39.16","-119.9","2401.8","2021-01-14",,"1.6","10.4","-3.9",,,,,,,,,
"USS0019K04S","MARLETTE LAKE, NV US","39.16","-119.9","2401.8","2021-01-15",,"3.5","12.0","-2.8",,,,,,,,,
"USS0019K04S","MARLETTE LAKE, NV US","39.16","-119.9","2401.8","2021-01-16",,"2.7","8.8","-1.4",,,,,,,,,
"USS0019K04S","MARLETTE LAKE, NV US","39.16","-119.9","2401.8","2021-01-17",,"4.5","9.9","0.8",,,,,,,,,
"USS0019K04S","MARLETTE LAKE, NV US","39.16","-119.9","2401.8","2021-01-18",,"-0.7","3.6","-6.9",,,,,,,,,
"USS0019K04S","MARLETTE LAKE, NV US","39.16","-119.9","2401.8","2021-01-19",,"-6.1","-2.9","-8.5",,,,,,,,,
"USS0019K04S","MARLETTE LAKE, NV US","39.16","-119.9","2401.8","2021-01-20",,"-1.8","6.3","-7.2",,,,,,,,,
"USS0019K04S","MARLETTE LAKE, NV US","39.16","-119.9","2401.8","2021-01-21",,"-2.0","5.1","-8.7",,,,,,,,,
"USS0019K04S","MARLETTE LAKE, NV US","39.16","-119.9","2401.8","2021-01-22",,"-2.6","0.4","-5.6",,,,,,,,,
"USS0019K04S","MARLETTE LAKE, NV US","39.16","-119.9","2401.8","2021-01-23",,"-5.0","-3.6","-6.4",,,,,,,,,
"USS0019K04S","MARLETTE LAKE, NV US","39.16","-119.9","2401.8","2021-01-24",,"-5.4","-2.7","-10.8",,,,,,,,,
"USS0019K04S","MARLETTE LAKE, NV US","39.16","-119.9","2401.8","2021-01-25",,"-7.5","-5.3","-12.6",,,,,,,,,
"USS0019K04S","MARLETTE LAKE, NV US","39.16","-119.9","2401.8","2021-01-26",,"-7.4","-3.3","-12.5",,,,,,,,,
"USS0019K04S","MARLETTE LAKE, NV US","39.16","-119.9","2401.8","2021-01-27",,"-3.2","-2.3","-4.4",,,,,,,,,
"USS0019K04S","MARLETTE LAKE, NV US","39.16","-119.9","2401.8","2021-01-28",,"-2.9","-1.6","-4.6",,,,,,,,,
"USS0019K04S","MARLETTE LAKE, NV US","39.16","-119.9","2401.8","2021-01-29",,"-4.4","-2.1","-6.4",,,,,,,,,
"USS0019K04S","MARLETTE LAKE, NV US","39.16","-119.9","2401.8","2021-01-30",,"-3.9","1.2","-7.8",,,,,,,,,
"USS0019K04S","MARLETTE LAKE, NV US","39.16","-119.9","2401.8","2021-01-31",,"0.6","6.1","-2.7",,,,,,,,,
"USS0019K04S","MARLETTE LAKE, NV US","39.16","-119.9","2401.8","2021-02-01",,"2.5","6.7","-3.9",,,,,,,,,
"USS0019K04S","MARLETTE LAKE, NV US","39.16","-119.9","2401.8","2021-02-02",,"-0.2","2.2","-2.8",,,,,,,,,
"USS0019K04S","MARLETTE LAKE, NV US","39.16","-119.9","2401.8","2021-02-03",,"-4.7","-2.2","-7.5",,,,,,,,,
"USS0019K04S","MARLETTE LAKE, NV US","39.16","-119.9","2401.8","2021-02-04",,"-3.2","4.8","-9.7",,,,,,,,,
"USS0019K04S","MARLETTE LAKE, NV US","39.16","-119.9","2401.8","2021-02-05",,"-0.1","7.9","-9.0",,,,,,,,,
"USS0019K04S","MARLETTE LAKE, NV US","39.16","-119.9","2401.8","2021-02-06",,"-1.3","9.8","-10.6",,,,,,,,,
"USS0019K04S","MARLETTE LAKE, NV US","39.16","-119.9","2401.8","2021-02-07",,"-2.5","8.6","-12.6",,,,,,,,,
"USS0019K04S","MARLETTE LAKE, NV US","39.16","-119.9","2401.8","2021-02-08",,"2.8","7.3","-7.2",,,,,,,,,
"USS0019K04S","MARLETTE LAKE, NV US","39.16","-119.9","2401.8","2021-02-09",,"0.4","2.0","-1.0",,,,,,,,,
"USS0019K04S","MARLETTE LAKE, NV US","39.16","-119.9","2401.8","2021-02-10",,"1.8","6.2","-0.4",,,,,,,,,
"USS0019K04S","MARLETTE LAKE, NV US","39.16","-119.9","2401.8","2021-02-11",,"0.8","4.9","-1.0",,,,,,,,,
"USS0019K04S","MARLETTE LAKE, NV US","39.16","-119.9","2401.8","2021-02-12",,"-1.3","2.2","-6.4",,,,,,,,,
"USS0019K04S","MARLETTE LAKE, NV US","39.16","-119.9","2401.8","2021-02-13",,"-2.8","-0.2","-6.2",,,,,,,,,
"USS0019K04S","MARLETTE LAKE, NV US","39.16","-119.9","2401.8","2021-02-14",,"-4.1","-0.6","-10.3",,,,,,,,,
"USS0019K04S","MARLETTE LAKE, NV US","39.16","-119.9","2401.8","2021-02-15",,"-0.2","1.4","-2.5",,,,,,,,,
"USS0019K04S","MARLETTE LAKE, NV US","39.16","-119.9","2401.8","2021-02-16",,"-4.5","-0.3","-9.8",,,,,,,,,
"USS0019K04S","MARLETTE LAKE, NV US","39.16","-119.9","2401.8","2021-02-17",,"-8.1","-1.9","-14.9",,,,,,,,,
"USS0019K04S","MARLETTE LAKE, NV US","39.16","-119.9","2401.8","2021-02-18",,"-4.9","3.2","-16.3",,,,,,,,,
"USS0019K04S","MARLETTE LAKE, NV US","39.16","-119.9","2401.8","2021-02-19",,"0.0","3.3","-3.5",,,,,,,,,
"USS0019K04S","MARLETTE LAKE, NV US","39.16","-119.9","2401.8","2021-02-20",,"-5.0","0.1","-7.7",,,,,,,,,
"USS0019K04S","MARLETTE LAKE, NV US","39.16","-119.9","2401.8","2021-02-21",,"-3.5","3.7","-13.2",,,,,,,,,
"USS0019K04S","MARLETTE LAKE, NV US","39.16","-119.9","2401.8","2021-02-22",,"2.3","10.5","-4.3",,,,,,,,,
"USS0019K04S","MARLETTE LAKE, NV US","39.16","-119.9","2401.8","2021-02-23",,"0.7","8.5","-10.4",,,,,,,,,
"USS0019K04S","MARLETTE LAKE, NV US","39.16","-119.9","2401.8","2021-02-24",,"-6.7","3.1","-15.4",,,,,,,,,
"USS0019K04S","MARLETTE LAKE, NV US","39.16","-119.9","2401.8","2021-02-25",,"-0.8","6.7","-9.6",,,,,,,,,
"USS0019K04S","MARLETTE LAKE, NV US","39.16","-119.9","2401.8","2021-02-26",,"-2.0","3.4","-10.0",,,,,,,,,
"USS0019K04S","MARLETTE LAKE, NV US","39.16","-119.9","2401.8","2021-02-27",,"-5.5","-0.7","-10.4",,,,,,,,,
"USS0019K04S","MARLETTE LAKE, NV US","39.16","-119.9","2401.8","2021-02-28",,"-2.4","5.0","-7.6",,,,,,,,,
"USS0019K04S","MARLETTE LAKE, NV US","39.16","-119.9","2401.8","2021-03-01",,"-1.5","7.8","-10.4",,,,,,,,,
"USS0019K04S","MARLETTE LAKE, NV US","39.16","-119.9","2401.8","2021-03-02",,"-0.5","8.4","-9.1",,,,,,,,,
"USS0019K04S","MARLETTE LAKE, NV US","39.16","-119.9","2401.8","2021-03-03",,"0.8","6.5","-4.2",,,,,,,,,
"USS0019K04S","MARLETTE LAKE, NV US","39.16","-119.9","2401.8","2021-03-04",,"-0.1","7.9","-7.1",,,,,,,,,
"USS0019K04S","MARLETTE LAKE, NV US","39.16","-119.9","2401.8","2021-03-05",,"3.7","9.7","-3.0",,,,,,,,,
"USS0019K04S","MARLETTE LAKE, NV US","39.16","-119.9","2401.8","2021-03-06",,"-2.1","3.1","-9.9",,,,,,,,,
"USS0019K04S","MARLETTE LAKE, NV US","39.16","-119.9","2401.8","2021-03-07",,"-0.3","8.2","-10.7",,,,,,,,,
"USS0019K04S","MARLETTE LAKE, NV US","39.16","-119.9","2401.8","2021-03-08",,"-2.8","0.8","-5.9",,,,,,,,,
"USS0019K04S","MARLETTE LAKE, NV US","39.16","-119.9","2401.8","2021-03-09",,"-4.6","0.0","-6.4",,,,,,,,,
"USS0019K04S","MARLETTE LAKE, NV US","39.16","-119.9","2401.8","2021-03-10",,"-5.6","-3.2","-8.4",,,,,,,,,
"USS0019K04S","MARLETTE LAKE, NV US","39.16","-119.9","2401.8","2021-03-11",,"-6.8","0.1","-17.8",,,,,,,,,
"USS0019K04S","MARLETTE LAKE, NV US","39.16","-119.9","2401.8","2021-03-12",,"-4.4","2.3","-14.6",,,,,,,,,
"USS0019K04S","MARLETTE LAKE, NV US","39.16","-119.9","2401.8","2021-03-13",,"-4.9","7.8","-18.1",,,,,,,,,
"USS0019K04S","MARLETTE LAKE, NV US","39.16","-119.9","2401.8","2021-03-14",,"-1.4","6.5","-12.1",,,,,,,,,
"USS0019K04S","MARLETTE LAKE, NV US","39.16","-119.9","2401.8","2021-03-15",,"-6.0","-2.1","-8.7",,,,,,,,,
"USS0019K04S","MARLETTE LAKE, NV US","39.16","-119.9","2401.8","2021-03-16",,"-2.0","4.9","-8.9",,,,,,,,,
"USS0019K04S","MARLETTE LAKE, NV US","39.16","-119.9","2401.8","2021-03-17",,"-1.3","6.0","-12.5",,,,,,,,,
"USS0019K04S","MARLETTE LAKE, NV US","39.16","-119.9","2401.8","2021-03-18",,"2.1","5.9","-0.2",,,,,,,,,
"USS0019K04S","MARLETTE LAKE, NV US","39.16","-119.9","2401.8","2021-03-19",,"-0.4","2.8","-2.5",,,,,,,,,
"USS0019K04S","MARLETTE LAKE, NV US","39.16","-119.9","2401.8","2021-03-20",,"-4.1","0.2","-7.6",,,,,,,,,
"USS0019K04S","MARLETTE LAKE, NV US","39.16","-119.9","2401.8","2021-03-21",,"-3.6","5.2","-8.4",,,,,,,,,
"USS0019K04S","MARLETTE LAKE, NV US","39.16","-119.9","2401.8","2021-03-22",,"-2.0","0.9","-7.9",,,,,,,,,
"USS0019K04S","MARLETTE LAKE, NV US","39.16","-119.9","2401.8","2021-03-23",,"-5.3","-2.4","-7.6",,,,,,,,,
"USS0019K04S","MARLETTE LAKE, NV US","39.16","-119.9","2401.8","2021-03-24",,"-0.9","6.7","-7.4",,,,,,,,,
"USS0019K04S","MARLETTE LAKE, NV US","39.16","-119.9","2401.8","2021-03-25",,"-1.7","2.4","-5.2",,,,,,,,,
"USS0019K04S","MARLETTE LAKE, NV US","39.16","-119.9","2401.8","2021-03-26",,"-1.3","6.6","-5.9",,,,,,,,,
"USS0019K04S","MARLETTE LAKE, NV US","39.16","-119.9","2401.8","2021-03-27",,"3.2","12.5","-6.3",,,,,,,,,
"USS0019K04S","MARLETTE LAKE, NV US","39.16","-119.9","2401.8","2021-03-28",,"3.0","11.3","-6.9",,,,,,,,,
"USS0019K04S","MARLETTE LAKE, NV US","39.16","-119.9","2401.8","2021-03-29",,"3.6","9.5","-3.3",,,,,,,,,
"USS0019K04S","MARLETTE LAKE, NV US","39.16","-119.9","2401.8","2021-03-30",,"-0.2","5.9","-5.5",,,,,,,,,
"USS0019K04S","MARLETTE LAKE, NV US","39.16","-119.9","2401.8","2021-03-31",,"3.3","14.1","-4.3",,,,,,,,,
"USS0019K04S","MARLETTE LAKE, NV US","39.16","-119.9","2401.8","2021-04-01",,"4.4","12.2","-4.8",,,,,,,,,
"USS0019K04S","MARLETTE LAKE, NV US","39.16","-119.9","2401.8","2021-04-02",,"5.7","12.6","-2.4",,,,,,,,,
"USS0019K04S","MARLETTE LAKE, NV US","39.16","-119.9","2401.8","2021-04-03",,"7.0","13.8","-1.4",,,,,,,,,
"USS0019K04S","MARLETTE LAKE, NV US","39.16","-119.9","2401.8","2021-04-04",,"6.4","11.9","0.0",,,,,,,,,
"USS0019K04S","MARLETTE LAKE, NV US","39.16","-119.9","2401.8","2021-04-05",,"3.6","8.2","-2.1",,,,,,,,,
"USS0019K04S","MARLETTE LAKE, NV US","39.16","-119.9","2401.8","2021-04-06",,"2.8","11.7","-4.7",,,,,,,,,
"USS0019K04S","MARLETTE LAKE, NV US","39.16","-119.9","2401.8","2021-04-07",,"4.0","9.4","-1.5",,,,,,,,,
"USS0019K04S","MARLETTE LAKE, NV US","39.16","-119.9","2401.8","2021-04-08",,"3.1","9.5","-3.1",,,,,,,,,
"USS0019K04S","MARLETTE LAKE, NV US","39.16","-119.9","2401.8","2021-04-09",,"3.5","10.7","-4.1",,,,,,,,,
"USS0019K04S","MARLETTE LAKE, NV US","39.16","-119.9","2401.8","2021-04-10",,"4.8","11.9","-2.4",,,,,,,,,
"USS0019K04S","MARLETTE LAKE, NV US","39.16","-119.9","2401.8","2021-04-11",,"4.0","13.0","-3.1",,,,,,,,,
"USS0019K04S","MARLETTE LAKE, NV US","39.16","-119.9","2401.8","2021-04-12",,"3.7","11.4","-1.6",,,,,,,,,
"USS0019K04S","MARLETTE LAKE, NV US","39.16","-119.9","2401.8","2021-04-13",,"2.2","7.4","-2.5",,,,,,,,,
"USS0019K04S","MARLETTE LAKE, NV US","39.16","-119.9","2401.8","2021-04-14",,"-0.8","6.0","-3.4",,,,,,,,,
"USS0019K04S","MARLETTE LAKE, NV US","39.16","-119.9","2401.8","2021-04-15",,"0.7","6.6","-4.3",,,,,,,,,
"USS0019K04S","MARLETTE LAKE, NV US","39.16","-119.9","2401.8","2021-04-16",,"2.7","8.5","-2.6",,,,,,,,,
"USS0019K04S","MARLETTE LAKE, NV US","39.16","-119.9","2401.8","2021-04-17",,"2.9","7.9","-1.8",,,,,,,,,
"USS0019K04S","MARLETTE LAKE, NV US","39.16","-119.9","2401.8","2021-04-18",,"5.4","14.2","-0.6",,,,,,,,,
"USS0019K04S","MARLETTE LAKE, NV US","39.16","-119.9","2401.8","2021-04-19",,"5.3","13.9","-2.3",,,,,,,,,
"USS0019K04S","MARLETTE LAKE, NV US","39.16","-119.9","2401.8","2021-04-20",,"4.9","12.0","-1.6",,,,,,,,,
"USS0019K04S","MARLETTE LAKE, NV US","39.16","-119.9","2401.8","2021-04-21",,"3.9","10.0","-1.2",,,,,,,,,
"USS0019K04S","MARLETTE LAKE, NV US","39.16","-119.9","2401.8","2021-04-22",,"3.8","10.3","-3.3",,,,,,,,,
"USS0019K04S","MARLETTE LAKE, NV US","39.16","-119.9","2401.8","2021-04-23",,"5.2","11.0","-1.1",,,,,,,,,
"USS0019K04S","MARLETTE LAKE, NV US","39.16","-119.9","2401.8","2021-04-24",,"2.1","5.7","-0.3",,,,,,,,,
"USS0019K04S","MARLETTE LAKE, NV US","39.16","-119.9","2401.8","2021-04-25",,"-1.1","1.6","-4.6",,,,,,,,,
"USS0019K04S","MARLETTE LAKE, NV US","39.16","-119.9","2401.8","2021-04-26",,"-2.6","2.9","-5.9",,,,,,,,,
"USS0019K04S","MARLETTE LAKE, NV US","39.16","-119.9","2401.8","2021-04-27",,"-0.2","5.2","-5.2",,,,,,,,,
"USS0019K04S","MARLETTE LAKE, NV US","39.16","-119.9","2401.8","2021-04-28",,"5.8","14.1","-3.1",,,,,,,,,
"USS0019K04S","MARLETTE LAKE, NV US","39.16","-119.9","2401.8","2021-04-29",,"11.0","19.4","3.6",,,,,,,,,
"USS0019K04S","MARLETTE LAKE, NV US","39.16","-119.9","2401.8","2021-04-30",,"9.8","16.9","2.5",,,,,,,,,
"USS0019K04S","MARLETTE LAKE, NV US","39.16","-119.9","2401.8","2021-05-01",,"8.8","14.3","2.3",,,,,,,,,
"USS0019K04S","MARLETTE LAKE, NV US","39.16","-119.9","2401.8","2021-05-02",,"4.9","10.2","0.4",,,,,,,,,
"USS0019K04S","MARLETTE LAKE, NV US","39.16","-119.9","2401.8","2021-05-03",,"5.7","13.0","-0.1",,,,,,,,,
"USS0019K04S","MARLETTE LAKE, NV US","39.16","-119.9","2401.8","2021-05-04",,"8.0","16.5","0.5",,,,,,,,,
"USS0019K04S","MARLETTE LAKE, NV US","39.16","-119.9","2401.8","2021-05-05",,"11.0","18.5","3.9",,,,,,,,,
"USS0019K04S","MARLETTE LAKE, NV US","39.16","-119.9","2401.8","2021-05-06",,"10.8","16.5","6.0",,,,,,,,,
"USS0019K04S","MARLETTE LAKE, NV US","39.16","-119.9","2401.8","2021-05-07",,"7.4","12.2","2.4",,,,,,,,,
"USS0019K04S","MARLETTE LAKE, NV US","39.16","-119.9","2401.8","2021-05-08",,"5.7","12.8","-0.3",,,,,,,,,
"USS0019K04S","MARLETTE LAKE, NV US","39.16","-119.9","2401.8","2021-05-09",,"6.6","14.0","1.4",,,,,,,,,
"USS0019K04S","MARLETTE LAKE, NV US","39.16","-119.9","2401.8","2021-05-10",,"6.4","13.6","0.5",,,,,,,,,
"USS0019K04S","MARLETTE LAKE, NV US","39.16","-119.9","2401.8","2021-05-11",,"8.6","16.0","2.2",,,,,,,,,
"USS0019K04S","MARLETTE LAKE, NV US","39.16","-119.9","2401.8","2021-05-12",,"10.6","16.7","3.9",,,,,,,,,
"USS0019K04S","MARLETTE LAKE, NV US","39.16","-119.9","2401.8","2021-05-13",,"11.3","18.8","3.9",,,,,,,,,
"USS0019K04S","MARLETTE LAKE, NV US","39.16","-119.9","2401.8","2021-05-14",,"10.7","18.4","3.9",,,,,,,,,
"USS0019K04S","MARLETTE LAKE, NV US","39.16","-119.9","2401.8","2021-05-15",,"5.4","11.5","3.0",,,,,,,,,
"USS0019K04S","MARLETTE LAKE, NV US","39.16","-119.9","2401.8","2021-05-16",,"7.1","14.1","3.0",,,,,,,,,
"USS0019K04S","MARLETTE LAKE, NV US","39.16","-119.9","2401.8","2021-05-17",,"9.0","16.2","3.4",,,,,,,,,
"USS0019K04S","MARLETTE LAKE, NV US","39.16","-119.9","2401.8","2021-05-18",,"9.0","15.6","4.3",,,,,,,,,
"USS0019K04S","MARLETTE LAKE, NV US","39.16","-119.9","2401.8","2021-05-19",,"6.6","12.8","0.4",,,,,,,,,
"USS0019K04S","MARLETTE LAKE, NV US","39.16","-119.9","2401.8","2021-05-20",,"-1.4","3.3","-3.5",,,,,,,,,
"USS0019K04S","MARLETTE LAKE, NV US","39.16","-119.9","2401.8","2021-05-21",,"-1.7","0.5","-3.8",,,,,,,,,
"USS0019K04S","MARLETTE LAKE, NV US","39.16","-119.9","2401.8","2021-05-22",,"0.5","5.5","-2.3",,,,,,,,,
"USS0019K04S","MARLETTE LAKE, NV US","39.16","-119.9","2401.8","2021-05-23",,"2.9","6.5","0.5",,,,,,,,,
"USS0019K04S","MARLETTE LAKE, NV US","39.16","-119.9","2401.8","2021-05-24",,"6.9","13.8","0.4",,,,,,,,,
"USS0019K04S","MARLETTE LAKE, NV US","39.16","-119.9","2401.8","2021-05-25",,"7.2","13.0","1.3",,,,,,,,,
"USS0019K04S","MARLETTE LAKE, NV US","39.16","-119.9","2401.8","2021-05-26",,"7.7","15.6","0.5",,,,,,,,,
"USS0019K04S","MARLETTE LAKE, NV US","39.16","-119.9","2401.8","2021-05-27",,"9.0","15.7","1.1",,,,,,,,,
"USS0019K04S","MARLETTE LAKE, NV US","39.16","-119.9","2401.8","2021-05-28",,"10.2","17.4","3.1",,,,,,,,,
"USS0019K04S","MARLETTE LAKE, NV US","39.16","-119.9","2401.8","2021-05-29",,"12.5","18.4","7.8",,,,,,,,,
"USS0019K04S","MARLETTE LAKE, NV US","39.16","-119.9","2401.8","2021-05-30",,"13.9","20.4","8.4",,,,,,,,,
